chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.500000000002	0.0	
2	13651	207437167	1	0	1	1	0.729927007301	-1.0	
2	207437168	243044787	1	0	1	1	0.729927007301	-1.0	
3	62437	83296699	2	1	1	1	0.660109578191	-0.701341684435	
3	62437	83296699	1	0	1	0.77	0.660109578191	-0.701341684435	
3	83296700	198022429	2	1	1	1	0.500000000002	0.0	
4	75174	146063211	1	0	1	1	0.729927007301	-1.0	
4	146063212	191154275	1	0	1	1	0.729927007301	-1.0	
5	17500	180712500	2	1	1	1	0.500000000002	0.0	
6	204484	170915975	2	1	1	1	0.500000000002	0.0	
7	51842	52317895	2	1	1	1	0.519669532641	0.0908534304511	
7	51842	52317895	3	1	2	0.13	0.519669532641	0.0908534304511	
7	52317896	159138662	2	1	1	1	0.500000000002	0.0	
8	167500	43099999	1	0	1	1	0.729927007301	-1.0	
8	43100000	146364021	2	1	1	1	0.500000000002	0.0	
9	109859	35872716	3	1	2	1	0.619771863117	0.584962500721	
9	35872717	141213430	2	1	1	1	0.500000000002	0.0	
10	97500	135236717	2	1	1	1	0.500000000002	0.0	
11	182500	135006515	2	1	1	1	0.500000000002	0.0	
12	67500	133851894	2	1	1	1	0.500000000002	0.0	
13	16300000	115169877	2	1	1	1	0.500000000002	0.0	
14	16100000	106362500	2	1	1	1	0.500000000002	0.0	
15	15800000	102531391	2	1	1	1	0.500000000002	0.0	
16	84170	90354752	2	1	1	1	0.500000000002	0.0	
17	3936	81195209	2	1	1	1	0.500000000002	0.0	
18	12500	78077247	2	1	1	1	0.500000000002	0.0	
19	97500	59128982	2	1	1	1	0.500000000002	0.0	
20	65900	63025519	2	1	1	1	0.500000000002	0.0	
21	9412500	48129894	2	1	1	1	0.500000000002	0.0	
22	12200000	51304565	2	1	1	1	0.500000000002	0.0	
