chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	762600	3	2	1	1	0.456796361798	0.855989697308	
1	17500	762600	4	2	2	0.62	0.456796361798	0.855989697308	
1	762601	249250620	2	1	1	1	0.499999999999	0.0	
2	9997	86376649	2	1	1	1	0.560168895144	0.250961573533	
2	9997	86376649	3	1	2	0.38	0.560168895144	0.250961573533	
2	86376650	89611569	2	0	2	1	0.860000000002	0.0	
2	89611570	225316070	1	0	1	1	0.781250000001	-1.0	
2	225316071	242985493	2	1	1	1	0.64366632338	-0.535331732997	
2	225316071	242985493	1	0	1	0.62	0.64366632338	-0.535331732997	
3	62226	197840007	3	1	2	1	0.632352941179	0.584962500721	
4	17500	191154275	2	1	1	1	0.499999999999	0.0	
5	1	180729006	3	1	2	1	0.632352941179	0.584962500721	
6	204484	170917760	2	1	1	1	0.499999999999	0.0	
7	42692	159138662	3	1	2	1	0.632352941179	0.584962500721	
8	162286	7778909	1	0	1	1	0.781250000001	-1.0	
8	7778910	9539573	1	0	1	1	0.837812789621	-0.30400618689	
8	7778910	9539573	2	0	2	0.62	0.837812789621	-0.30400618689	
8	9539574	12553567	1	0	1	1	0.781250000001	-1.0	
8	12553568	25516302	2	0	2	1	0.860000000002	0.0	
8	25516303	25573756	2	1	1	1	0.560168895144	0.250961573533	
8	25516303	25573756	3	1	2	0.38	0.560168895144	0.250961573533	
8	25573757	146364021	2	0	2	1	0.860000000002	0.0	
9	10001	141213430	2	1	1	1	0.499999999999	0.0	
10	120756	135415256	2	1	1	1	0.499999999999	0.0	
11	197291	135006515	2	1	1	1	0.517374517374	0.0703893278914	
11	197291	135006515	3	1	2	0.1	0.517374517374	0.0703893278914	
12	190047	133851894	2	1	1	1	0.499999999999	0.0	
13	16300000	115169877	2	1	1	1	0.499999999999	0.0	
14	19100000	26107741	2	0	2	1	0.860000000002	0.0	
14	26107742	26354051	2	1	1	1	0.560168895144	0.250961573533	
14	26107742	26354051	3	1	2	0.38	0.560168895144	0.250961573533	
14	26354052	59930200	2	0	2	1	0.860000000002	0.0	
14	59930201	62799191	3	1	2	1	0.632352941179	0.584962500721	
14	62799192	76990230	3	2	1	1	0.383954154728	0.6322682155	
14	62799192	76990230	4	2	2	0.1	0.383954154728	0.6322682155	
14	76990231	106362500	4	2	2	1	0.500000000002	1.0	
15	15800000	102531391	2	1	1	1	0.499999999999	0.0	
16	86010	90153444	3	1	2	1	0.632352941179	0.584962500721	
17	1869	30579291	3	1	2	1	0.632352941179	0.584962500721	
17	30579292	81195209	4	2	2	1	0.500000000002	1.0	
18	139211	78077247	2	1	1	1	0.499999999999	0.0	
19	97500	260969	1	1	0	1	0.278219395866	-1.68965987939	
19	97500	260969	0	0	0	0.38	0.278219395866	-1.68965987939	
19	260970	59128982	2	1	1	1	0.499999999999	0.0	
20	70893	63025519	2	1	1	1	0.499999999999	0.0	
21	1	48129894	2	1	1	1	0.560168895144	0.250961573533	
21	1	48129894	3	1	2	0.38	0.560168895144	0.250961573533	
22	12200000	51304565	2	0	2	1	0.860000000002	0.0	
