chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	811735	75823886	4	2	2	1	0.499999999998	1.0	
1	75823887	87853085	3	1	2	1	0.770547945206	0.2750070475	
1	75823887	87853085	2	0	2	0.58	0.770547945206	0.2750070475	
1	87853086	145565444	4	2	2	1	0.499999999998	1.0	
1	145565445	146478476	2	0	2	1	0.899999999999	0.0	
1	146478477	156623767	4	2	2	1	0.499999999998	1.0	
1	156623768	158108261	3	1	2	1	0.770547945206	0.2750070475	
1	156623768	158108261	2	0	2	0.58	0.770547945206	0.2750070475	
1	158108262	166623803	4	2	2	1	0.499999999998	1.0	
1	166623804	166754199	3	1	2	1	0.812274368231	0.182692297516	
1	166623804	166754199	2	0	2	0.73	0.812274368231	0.182692297516	
1	166754200	166828186	4	2	2	1	0.499999999998	1.0	
1	166828187	166907587	3	1	2	1	0.812274368231	0.182692297516	
1	166828187	166907587	2	0	2	0.73	0.812274368231	0.182692297516	
1	166907588	167311849	4	2	2	1	0.499999999998	1.0	
1	167311850	167399673	1	0	1	1	0.849397590361	-0.785875194647	
1	167311850	167399673	2	0	2	0.16	0.849397590361	-0.785875194647	
1	167399674	167752023	4	2	2	1	0.499999999998	1.0	
1	167752024	167793931	3	1	2	1	0.696594427242	0.448900951145	
1	167752024	167793931	2	0	2	0.27	0.696594427242	0.448900951145	
1	167793932	168275625	4	2	2	1	0.499999999998	1.0	
1	168275626	169732063	3	1	2	1	0.673652694608	0.50589092973	
1	168275626	169732063	2	0	2	0.16	0.673652694608	0.50589092973	
1	169732064	170315107	4	2	2	1	0.499999999998	1.0	
1	170315108	171649506	3	1	2	1	0.770547945206	0.2750070475	
1	170315108	171649506	2	0	2	0.58	0.770547945206	0.2750070475	
1	171649507	177002487	4	2	2	1	0.499999999998	1.0	
1	177002488	177045954	3	1	2	1	0.812274368231	0.182692297516	
1	177002488	177045954	2	0	2	0.73	0.812274368231	0.182692297516	
1	177045955	185721937	4	2	2	1	0.499999999998	1.0	
1	185721938	185783207	3	1	2	1	0.812274368231	0.182692297516	
